chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance
1,CG,1082931,1127,33,1160,83,80.71404266357422,78.68391418457031,-1.5407439555097887e-33,1.0626046254975088e-41,10.100958370828147,0.2860761167541739,32571052261376,32571069038592,32571085815808,1.6092262838384e-310,1.609227112743e-310,1.6092279416476e-310,-2.524354896707238e-29,1.0626046254975088e-41,2432696320,7583,0.9724583453442677,0.0023520708524913986
1,CG,1082932,708,16,724,63,61.642940521240234,60.45722579956055,-6.310395457044538e-20,4.0637655465419695e-44,8.018635157032286,0.17652897078810598,127231459328,127231524864,127231590400,6.28607902615e-313,6.28608226406e-313,6.28608550196e-313,-6.606856988583543e-20,4.0637655465419695e-44,2677866496,29,0.9784593733530196,0.002292142669522071
1,CG,1082938,1085,56,1141,83,78.83531951904297,75.39207458496094,4.2253419664974345e-21,0.0,6.2935156891767985,0.33247130990545704,497000960,497001216,497001472,2.455514797e-315,2.45551606e-315,2.455517327e-315,4.2260657495334184e-21,0.0,497002752,0,0.9498231267354574,0.006249571977984242
1,CG,1082939,605,39,644,56,52.83665084838867,50.28430938720703,2.7205102659079507e-39,0.0,5.454068978031964,0.32653705708928826,1941422,1941423,1941424,9.591914e-318,9.59192e-318,9.591924e-318,2.720520074997201e-39,0.0,1941429,0,0.9435116222926548,0.007860276886059255
1,CG,1082957,1156,33,1189,84,81.59996032714844,79.54547119140625,1.0626046254975088e-41,-0.00048828125,7.108269220509328,0.20907029937434998,13474770085092531615,13546827679130459551,13618885273168387487,-4.656612873085233e-10,-3.0517578125051384e-05,-2.0000000000033675,1.0626046254975088e-41,-8.0,7583,3254779904,0.9714280991327195,0.003337070379507476
1,CG,1082958,578,12,590,52,50.92564392089844,50.10101318359375,4.0637655465419695e-44,-8.385626177817573e-20,3.4623260668450073,0.07304318161444508,11513170972395962397,11513452447372673053,11513733922349383709,-1.514975461025048e-155,-1.5732437479875496e-155,-1.6315120349500512e-155,4.0637655465419695e-44,-8.682087709356578e-20,29,2681077760,0.9793393061711237,0.004461341172222879
1,CG,1082963,1189,37,1226,87,84.3297348022461,81.95143127441406,0.0,4.230408447749322e-21,10.840123512724256,0.3432479020983523,2134656745350365184,2134657844861992960,2134658944373620736,5.398834886641318e-166,5.39949732036974e-166,5.4001597540981625e-166,0.0,4.231132230785306e-21,0,497015296,0.9693072965775413,0.0024419071179989003
1,CG,1082964,572,18,590,52,50.41071701049805,49.07504653930664,0.0,2.7205789295327026e-39,6.175041924773374,0.19467862534984343,8338554451132416,8338558746099712,8338563041067008,4.119799656268511e-308,4.119801778264302e-308,4.119803900260093e-308,0.0,2.720588738621953e-39,0,1941478,0.9694368655865009,0.004020373503555182
1,CG,1082970,1165,65,1230,88,83.57566833496094,79.9737777709961,-3.8685626227668134e+25,1.0626046254975088e-41,5.6257420123988835,0.29781572819783303,32572679651328,32572696428544,32572713205760,1.60930668758516e-310,1.60930751648976e-310,1.60930834539437e-310,-6.338253001141147e+29,1.0626046254975088e-41,4060086272,7583,0.9497235038063743,0.006896565597213142
1,CG,1082971,577,25,602,53,50.73624801635742,48.82692337036133,-1.0418505251227894e-19,4.0637655465419695e-44,6.939746754531854,0.3096379037820013,127237816320,127237881856,127237947392,6.2863931033e-313,6.2863963412e-313,6.2863995791e-313,-1.0714966782766899e-19,4.0637655465419695e-44,2684223488,29,0.9572876984218381,0.004956486158134292
1,CG,1082975,1250,32,1282,89,86.73302459716797,84.7842025756836,4.23537153142464e-21,0.0,7.200157931729875,0.18819337851467655,497025792,497026048,497026304,2.455637484e-315,2.45563875e-315,2.455640013e-315,4.236095314460624e-21,0.0,497027584,0,0.9745283662603142,0.002959202433975476
1,CG,1082976,607,11,618,54,52.971717834472656,52.17889404296875,2.7206461918589902e-39,0.0,3.5177472720727554,0.06828618988736786,1941519,1941520,1941521,9.592393e-318,9.5924e-318,9.592403e-318,2.7206560009482405e-39,0.0,1941526,0,0.9809577376754196,0.0040731614204485905
1,CG,1082977,1249,30,1279,89,86.93651580810547,85.1261978149414,1.0627447553439413e-41,1.0587911840678754e-22,8.504723712982837,0.20186411630421477,2017612633061989792,2089670227099917728,2161727821137845664,2.2761049594765523e-159,1.4916681462425533e-154,9.775796363215197e-150,1.0627447553439413e-41,1.734723475976807e-18,7584,587202560,0.9768147843607357,0.002333225826967933
1,CG,1082978,594,20,614,54,52.223960876464844,50.728939056396484,4.0637655465419695e-44,-1.4145450219146816e-19,6.356979166030571,0.21618895841843755,11540474045136896029,11540755520113606685,11541036995090317341,-1.0068759987120318e-153,-1.0441677023680328e-153,-1.0814594060240338e-153,4.0637655465419695e-44,-1.4738373282224826e-19,29,2687434752,0.9671103866012009,0.004200076666275104
1,CG,1082984,1249,64,1313,90,85.76384735107422,82.18058013916016,0.0,4.240438012676527e-21,7.435262826308534,0.36725157849080325,2134763397978259456,2134764497489887232,2134765597001515008,5.4995248133615e-166,5.500849680818344e-166,5.502174548275189e-166,0.0,4.241161795712511e-21,0,497040128,0.952931637234158,0.00509546817304045
1,CG,1082985,633,30,663,60,56.89978790283203,54.419090270996094,0.0,2.720714855483742e-39,5.020511683818073,0.2735449749430651,8338971062960128,8338975357927424,8338979652894720,4.1200054898602347e-308,4.1200076118560257e-308,4.1200097338518167e-308,0.0,2.7207246645729924e-39,0,1941575,0.9483297983805339,0.007785184427258492
1,CG,1082994,1126,124,1250,88,79.18085479736328,72.37284851074219,8388608.0,1.0627447553439413e-41,5.361977214530987,0.5972157758235398,32574307041280,32574323818496,32574340595712,1.6093870913319e-310,1.60938792023653e-310,1.60938874914114e-310,137438953472.0,1.0627447553439413e-41,1392508928,7584,0.8997824408791282,0.012957536899710636
1,CG,1082995,669,65,734,65,59.47591018676758,55.207557678222656,-1.8211208365967457e-19,4.0637655465419695e-44,4.876775471595237,0.45295222249586775,127244173312,127244238848,127244304384,6.2867071804e-313,6.28671041833e-313,6.28671365624e-313,-1.8804131429045468e-19,4.0637655465419695e-44,2690580480,29,0.9150140028733473,0.012285422245199351
1,CG,1083009,1212,82,1294,88,82.05007934570312,77.03005981445312,4.2454010963518454e-21,0.0,8.759911954454958,0.6352313304662659,497050624,497050880,497051136,2.45576017e-315,2.455761435e-315,2.4557627e-315,4.246124879387829e-21,0.0,497052416,0,0.9323872652920809,0.006064490992123286
1,CG,1083010,737,44,781,66,62.12172317504883,58.96359634399414,2.7207821178100297e-39,0.0,5.932875177512901,0.3703910827045124,1941616,1941617,1941618,9.59287e-318,9.592877e-318,9.59288e-318,2.72079192689928e-39,0.0,1941623,0,0.9412382299249823,0.007573162812637472
1,CG,1083062,1238,40,1278,90,87.19139862060547,84.8015365600586,1.0627447553439413e-41,2.658455991569832e+36,6.904400387621581,0.22240391551631083,9007199254740999584,9079256848778927520,9151314442816855456,-3.747e-320,-7.291122019568676e-304,-4.778309726744527e-299,1.0627447553439413e-41,-3.76158192263132e-37,7584,2214592512,0.9687933180067274,0.0037201369523036203
1,CG,1083063,1015,26,1041,81,78.83245849609375,76.99137878417969,4.0637655465419695e-44,-2.303929616531697e-19,6.580024845535791,0.18092137707642156,11567777117877829661,11568058592854540317,11568340067831250973,-6.68267329515541e-152,-6.9213401985538164e-152,-7.160007101952223e-152,4.0637655465419695e-44,-2.422514229147299e-19,29,2693791744,0.9732402283468364,0.0033557359537363498
1,CG,1083072,1174,41,1215,87,83.94910430908203,81.35633087158203,0.0,4.250467577603733e-21,7.032068029906006,0.25556086902003117,2134870050606153728,2134871150117781504,2134872249629409280,5.628036956675416e-166,5.62936182413226e-166,5.630686691589105e-166,0.0,4.2511913606397166e-21,0,497064960,0.9649322334377245,0.004082955296779058
1,CG,1083073,1081,54,1135,86,82.0166244506836,78.68614196777344,0.0,2.7208507814347816e-39,6.69120719476406,0.3249779092171725,8339387674787840,8339391969755136,8339396264722432,4.1202113234519584e-308,4.1202134454477493e-308,4.1202155674435403e-308,0.0,2.720860590524032e-39,0,1941672,0.9536816796591115,0.005510468254999356
1,CG,1083095,1096,45,1141,82,78.79363250732422,76.14622497558594,-1.8189894035458565e-12,1.0627447553439413e-41,5.783843592897876,0.23536328366717926,32575934431232,32575951208448,32575967985664,1.6094674950787e-310,1.6094683239833e-310,1.6094691528879e-310,-2.9802322387695312e-08,1.0627447553439413e-41,3019898880,7584,0.9608979574063929,0.00535289435392759
1,CG,1083096,1124,57,1181,84,80.20960235595703,76.99518585205078,-3.1170812458958252e-19,4.0637655465419695e-44,7.478135346355822,0.35338794565855913,127250530304,127250595840,127250661376,6.28702125755e-313,6.28702449546e-313,6.28702773337e-313,-3.2356658585114273e-19,4.0637655465419695e-44,2696937472,29,0.954876218523298,0.004878844158278502
1,CG,1083099,1071,62,1133,81,76.24951934814453,72.28217315673828,4.255430661279051e-21,0.0,7.2992857245677305,0.4547584811466433,497075456,497075712,497075968,2.455882856e-315,2.45588412e-315,2.455885386e-315,4.256154444315035e-21,0.0,497077248,0,0.9413520907178338,0.006306608776656475
1,CG,1083100,1156,56,1212,87,82.74085998535156,79.1081771850586,2.7209180437610692e-39,0.0,8.160250169035491,0.42005422750783394,1941713,1941714,1941715,9.59335e-318,9.593357e-318,9.59336e-318,2.7209278528503195e-39,0.0,1941720,0,0.9510443676477192,0.004859864205365764
1,CG,1083152,937,61,998,79,74.2066650390625,70.64624786376953,1.0627447553439413e-41,-5.764607523034235e+17,3.4931718413869364,0.2256393371548012,15996785876420009376,16068843470457937312,16140901064495865248,-1.7573882009963955e+159,-1.1517219314049978e+164,-7.547924849655793e+168,1.0627447553439413e-41,-9.44473296573929e+21,7584,3841982464,0.9393248739121836,0.012077969006519322
1,CG,1083153,999,66,1065,80,74.7842025756836,71.34027862548828,4.0637655465419695e-44,-3.9471735342050396e-19,2.2086735466004406,0.15404314546051115,11595080190618763293,11595361665595473949,11595643140572184605,-4.4296577270744425e-150,-4.582404545249423e-150,-4.735151363424403e-150,4.0637655465419695e-44,-4.0657581468206416e-19,29,2700148736,0.9348025321960449,0.01812426189211738
1,CG,1083171,868,86,954,77,69.82386779785156,64.54273223876953,0.0,4.260497142530938e-21,3.8430059716807126,0.3949640685369661,2134976703234048000,2134977802745675776,2134978902257303552,5.756549099989332e-166,5.757873967446176e-166,5.759198834903021e-166,0.0,4.261220925566922e-21,0,497089792,0.9068034778941761,0.016134290521770615
1,CG,1083172,928,118,1046,81,71.39895629882812,64.17942810058594,0.0,2.720986707385821e-39,5.043617919964828,0.6782171417033821,8339804286615552,8339808581582848,8339812876550144,4.120417157043682e-308,4.120419279039473e-308,4.120421401035264e-308,0.0,2.7209965164750714e-39,0,1941769,0.8814685962818287,0.01554362894837844
1,CG,1083182,356,499,855,67,27.595029830932617,20.584392547607422,3.944304526105059e-31,1.0628848851903737e-41,0.30238598057728955,0.4317991543113175,32577561821184,32577578598400,32577595375616,1.60954789882546e-310,1.60954872773006e-310,1.60954955663467e-310,6.462348535570529e-27,1.0628848851903737e-41,352321536,7585,0.4118661168795913,0.13968082978734425
1,CG,1083183,445,520,965,77,34.115478515625,24.56595802307129,-5.183841637196318e-19,4.0637655465419695e-44,0.4361173335495336,0.5482169377090057,127256887296,127256952832,127257018368,6.2873353347e-313,6.2873385726e-313,6.2873418105e-313,-5.421010862427522e-19,4.0637655465419695e-44,2703294464,29,0.4430581625405844,0.12435285260191699
1,CG,1083197,809,83,892,71,64.10224151611328,58.6806755065918,4.265460226206256e-21,0.0,5.974285875672727,0.6428664600398954,497100288,497100544,497100800,2.456005543e-315,2.45600681e-315,2.45600807e-315,4.26618400924224e-21,0.0,497102080,0,0.9028484720579335,0.011515209975432684
1,CG,1083198,835,66,901,76,70.42510223388672,65.83992004394531,2.7210539697121087e-39,0.0,7.2073594942536054,0.5705393541446089,1941810,1941811,1941812,9.59383e-318,9.593836e-318,9.59384e-318,2.721063778801359e-39,0.0,1941817,0,0.9266460820248252,0.007743666436218935
1,CG,1083229,753,96,849,71,62.954010009765625,56.906436920166016,1.0628848851903737e-41,0.125,4.852818988257817,0.6202263048515066,4539628424389467553,4611686018427395489,4683743612465323425,8589934592.014467,562949953422260.1,3.689348814748124e+19,1.0628848851903737e-41,2048.0,7585,1174405120,0.8866761973206426,0.015523067408876606
1,CG,1083230,634,82,716,63,55.60508346557617,50.09603500366211,4.0637655465419695e-44,-6.844026213814747e-19,4.687263924126123,0.6233589329145958,11622383263359696925,11622664738336407581,11622946213313118237,-2.9327389089596306e-148,-3.030496872591618e-148,-3.128254836223615e-148,4.0637655465419695e-44,-7.081195439045951e-19,29,2706505728,0.882620372469463,0.01641702458193041
1,CG,1083251,744,15,759,65,63.733028411865234,62.615665435791016,0.0,4.270526707458144e-21,8.620754973333579,0.1713750608068029,2135083355861942272,2135084455373570048,2135085554885197824,5.885061243303248e-166,5.886386110760092e-166,5.887710978216937e-166,0.0,4.2712504904941275e-21,0,497114624,0.9805081294133113,0.0019517650910564344
1,CG,1083252,569,21,590,54,51.841453552246094,50.115562438964844,0.0,2.7211226333368606e-39,4.677233245439662,0.19474811208920736,8340220898443264,8340225193410560,8340229488377856,4.1206229906354056e-308,4.1206251126311966e-308,4.1206272346269876e-308,0.0,2.721132442426111e-39,0,1941866,0.9600269176341869,0.006535312821248233
1,CG,1083258,779,45,824,69,65.19450378417969,62.007240295410156,9.903520314283042e+27,1.0628848851903737e-41,7.254148568401166,0.4234350033161516,32579189211136,32579205988352,32579222765568,1.60962830257223e-310,1.60962913147683e-310,1.60962996038144e-310,1.6225927682921336e+32,1.0628848851903737e-41,1979711488,7585,0.9448478809301404,0.006005169803469938
1,CG,1083259,535,38,573,51,47.41107940673828,44.696075439453125,-8.470329472543003e-19,4.0637655465419695e-44,3.964092080418686,0.3000735667490063,127263244288,127263309824,127263375360,6.28764941183e-313,6.28765264973e-313,6.28765588764e-313,-8.74138001566438e-19,4.0637655465419695e-44,2709651456,29,0.9296290079752604,0.012427214470614416
1,CG,1083303,798,69,867,67,61.27376937866211,56.915828704833984,4.275489791133462e-21,0.0,4.453341813766274,0.4161791011041216,497125120,497125376,497125632,2.45612823e-315,2.456129494e-315,2.45613076e-315,4.276213574169446e-21,0.0,497126912,0,0.9145338713233151,0.013316533096880724
1,CG,1083304,614,18,632,60,58.22630310058594,56.779911041259766,2.7211898956631482e-39,0.0,5.005228725339015,0.1524699010283321,1941907,1941908,1941909,9.59431e-318,9.594315e-318,9.59432e-318,2.7211997047523985e-39,0.0,1941914,0,0.9704383850097656,0.004658838902339631
1,CG,1083315,854,45,899,69,65.42250061035156,62.521175384521484,1.0628848851903737e-41,-2.710505431213761e-20,5.511207886916239,0.30136944732664145,11529215046068477345,11601272640106405281,11673330234144333217,-4.198672567236502e-140,-2.751642053664114e-135,-1.8033161362893137e-130,1.0628848851903737e-41,-4.440892098500626e-16,7585,2801795072,0.9481521827587183,0.007216009254162803
1,CG,1083316,543,37,580,55,51.41831970214844,48.715553283691406,4.0637655465419695e-44,-1.1587410718438829e-18,3.8252415679497913,0.26645741124590133,11649686336100630557,11649967811077341213,11650249286054051869,-1.9395179984586355e-146,-2.002083095183114e-146,-2.1272132886320576e-146,4.0637655465419695e-44,-1.2061749168901237e-18,29,2712862720,0.9348785400390625,0.011956844986761282
1,CG,1083331,931,54,985,76,71.80223846435547,68.45356750488281,0.0,4.280556272385349e-21,5.045764738160325,0.2949896491914481,2135190008489836544,2135191108001464320,2135192207513092096,6.013573386617164e-166,6.014898254074008e-166,6.016223121530853e-166,0.0,4.281280055421333e-21,0,497139456,0.9447662955836246,0.0082297687506887
1,CG,1083332,560,39,599,56,52.077728271484375,48.95035171508789,0.0,2.7212585592879e-39,5.474598687139175,0.4123233552661015,8340637510270976,8340641805238272,8340646100205568,4.1208288242271293e-308,4.12083094622292e-308,4.120833068218711e-308,0.0,2.7212683683771504e-39,0,1941963,0.9299594334193638,0.009457764326739948
1,CG,1083374,918,50,968,80,75.9339599609375,72.64590454101562,-2147483648.0,1.0628848851903737e-41,5.382474265790563,0.28821565324903897,32580816601088,32580833378304,32580850155520,1.609708706319e-310,1.6097095352236e-310,1.6097103641282e-310,-35184372088832.0,1.0628848851903737e-41,3607101440,7585,0.9491744995117187,0.0072319759386061475
1,CG,1083375,405,36,441,44,40.29192352294922,37.379032135009766,-1.4840017235895342e-18,4.0637655465419695e-44,5.37973890484208,0.4950988074410919,127269601280,127269666816,127269732352,6.28796348896e-313,6.28796672687e-313,6.2879699648e-313,-1.531435568635775e-18,4.0637655465419695e-44,2716008448,29,0.9157255346124823,0.01122532386957778
1,CG,1083395,969,39,1008,81,77.80565643310547,75.04586791992188,4.285519356060667e-21,0.0,8.472842682306146,0.3478560782891628,497149952,497150208,497150464,2.456250916e-315,2.45625218e-315,2.456253445e-315,4.286243139096651e-21,0.0,497151744,0,0.9605636596679688,0.0038572729208681267
1,CG,1083396,421,15,436,44,42.4113655090332,41.195091247558594,2.7213258216141877e-39,0.0,3.615262323996633,0.13541960634515646,1942004,1942005,1942006,9.59479e-318,9.594794e-318,9.5948e-318,2.721335630703438e-39,0.0,1942011,0,0.9638946706598456,0.007325629255690789
1,CG,1083409,954,55,1009,80,75.61102294921875,71.99047088623047,1.0628848851903737e-41,0.0,6.392499735257787,0.3710640795590706,72057594037935522,144115188075863458,216172782113791394,2.052268400652645e-289,1.3449746190517174e-284,8.814425663417335e-280,1.0630250150368062e-41,9.62964972193618e-35,7586,134217728,0.9451377868652344,0.006678936625182404
1,CG,1083410,298,30,328,31,28.24859619140625,26.010009765625,4.0637655465419695e-44,-1.8973538018496328e-18,7.319730864291606,0.7129393348055993,11676989408841564189,11677270883818274845,11677552358794985501,-1.2813331809171928e-144,-1.361416504724517e-144,-1.441499828531841e-144,4.0637655465419695e-44,-1.9922214919421144e-18,29,2719219712,0.9112450384324596,0.008953888117465898
1,CG,1083428,950,85,1035,81,74.91779327392578,70.03746032714844,0.0,4.2905858373125545e-21,5.971329043034145,0.48478280101430743,2135296661117730816,2135297760629358592,2135298860140986368,6.14208552993108e-166,6.143410397387924e-166,6.144735264844769e-166,0.0,4.2913096203485384e-21,0,497164288,0.9249110280731578,0.009314589114867999
1,CG,1083429,246,20,266,27,24.957107543945312,23.298065185546875,0.0,2.7213944852389396e-39,6.406457720909208,0.5244078916209923,8341054122098688,8341058417065984,8341062712033280,4.121034657818853e-308,4.121036779814644e-308,4.121038901810435e-308,0.0,2.72140429432819e-39,0,1942060,0.924337316442419,0.0088184373927544
1,CG,1083467,968,42,1010,80,76.87859344482422,74.23333740234375,4.656612873077393e-10,1.0630250150368062e-41,7.071923517886887,0.2871325740666247,32582443991040,32582460768256,32582477545472,1.60978911006576e-310,1.60978993897037e-310,1.60979076787497e-310,7.62939453125e-06,1.0630250150368062e-41,939524096,7586,0.9609824180603027,0.004485579451413115
1,CG,1083468,203,20,223,23,20.976045608520508,19.302894592285156,-2.5478751053409354e-18,4.0637655465419695e-44,8.411869900657354,0.811651602200652,127275958272,127276023808,127276089344,6.2882775661e-313,6.288280804e-313,6.2882840419e-313,-2.642742795433417e-18,4.0637655465419695e-44,2722365440,29,0.9120019829791525,0.007849972829695805
1,CG,1083484,1127,54,1181,87,82.83482360839844,79.35233306884766,4.295548920987873e-21,0.0,6.771215549599485,0.34047645568690127,497174784,497175040,497175296,2.4563736e-315,2.456374867e-315,2.45637613e-315,4.2962727040238566e-21,0.0,497176576,0,0.9521244092919361,0.005619483394181029
1,CG,1083485,290,26,316,31,28.378787994384766,26.298051834106445,2.7214617475652272e-39,0.0,5.751932301854377,0.5312782916624214,1942101,1942102,1942103,9.59527e-318,9.595274e-318,9.59528e-318,2.7214715566544775e-39,0.0,1942108,0,0.9154447740124118,0.010627955728024574
1,CG,1083487,1167,61,1228,90,85.46279907226562,81.6771011352539,1.0630250150368062e-41,1.4757395258967641e+20,6.789614203613548,0.36045910265055897,7061644215716945314,7133701809754873250,7205759403792801186,3.241809038193736e+178,2.124551971270647e+183,1.3923463798919313e+188,1.0630250150368062e-41,2.4178516392292583e+24,7586,1761607680,0.9495866563585069,0.0058737923728347016
1,CG,1083488,341,23,364,36,33.75782775878906,32.01834487915039,4.0637655465419695e-44,-3.211948935988307e-18,4.342145759387097,0.2884024042825074,11704292481582497821,11704573956559208477,11704855431535919133,-8.713065630236908e-143,-9.225598902603782e-143,-9.738132174970656e-143,4.0637655465419695e-44,-3.3068166260807885e-18,29,2725576704,0.9377174377441406,0.010372603696305304
1,CG,1083508,1308,80,1388,92,87.03990936279297,82.84407043457031,0.0,4.30061540223976e-21,7.892722817177769,0.44977781840715764,2135403313745625088,2135404413257252864,2135405512768880640,6.270597673244996e-166,6.27192254070184e-166,6.273247408158685e-166,0.0,4.301339185275744e-21,0,497189120,0.9460859713347062,0.005459705936126829
1,CG,1083509,512,52,564,53,48.402252197265625,44.84293746948242,0.0,2.721530411189979e-39,4.969197556223158,0.47202591012425565,8341470733926400,8341475028893696,8341479323860992,4.1212404914105765e-308,4.1212426134063675e-308,4.1212447354021585e-308,0.0,2.7215402202792294e-39,0,1942157,0.9132500414578419,0.01229958930147431
1,CG,1083515,1468,28,1496,93,91.3215560913086,89.82927703857422,-1.0097419586828951e-28,1.0630250150368062e-41,9.289278044957669,0.17073222159191764,32584071380992,32584088158208,32584104935424,1.60986951381253e-310,1.60987034271713e-310,1.60987117162174e-310,-1.6543612251060553e-24,1.0630250150368062e-41,2566914048,7586,0.9819522160355763,0.0016942680749627184
1,CG,1083516,603,31,634,59,56.22724533081055,53.91989517211914,-4.255493527005605e-18,4.0637655465419695e-44,6.434658143026194,0.3173146453421789,127282315264,127282380800,127282446336,6.28859164323e-313,6.28859488114e-313,6.28859811905e-313,-4.445228907190568e-18,4.0637655465419695e-44,2728722432,29,0.9530041581493313,0.005777527078864069
1,CG,1083536,1543,74,1617,92,87.69349670410156,83.98646545410156,4.305578485915078e-21,0.0,8.773821928121029,0.4308699558254927,497199616,497199872,497200128,2.45649629e-315,2.456497553e-315,2.45649882e-315,4.306302268951062e-21,0.0,497201408,0,0.9531901815663213,0.004372367126740636
1,CG,1083537,768,32,800,70,67.1572265625,64.71231079101562,2.7215976735162667e-39,0.0,8.1733950272457,0.3459807896626712,1942198,1942199,1942200,9.59575e-318,9.595753e-318,9.59576e-318,2.721607482605517e-39,0.0,1942205,0,0.9593889508928571,0.0040928935412294495
1,CG,1083561,1565,65,1630,93,89.1697006225586,85.8763198852539,1.0630250150368062e-41,-32.0,8.228305561537232,0.3534482391407782,14051230837395955106,14123288431433883042,14195346025471810978,-1.584563250287956e+29,-1.0384593717087147e+34,-6.805647338430233e+38,1.0630250150368062e-41,-524288.0,7586,3388997632,0.9588139851888021,0.004121346448327169
1,CG,1083562,898,41,939,77,73.32905578613281,70.34394836425781,4.0637655465419695e-44,-5.583641188300348e-18,5.4804501473826965,0.2743581864274691,11731595554323431453,11731877029300142109,11732158504276852765,-5.90438329766642e-141,-6.23240459198122e-141,-6.560425886296019e-141,4.0637655465419695e-44,-5.773376568485311e-18,29,2731933696,0.9523253998199066,0.006721394662008419
1,CG,1083570,1589,58,1647,93,89.86139678955078,87.08553314208984,0.0,4.3106449671669655e-21,10.321268480111167,0.3604925757324982,2135509966373519360,2135511065885147136,2135512165396774912,6.399109816558912e-166,6.400434684015756e-166,6.401759551472601e-166,0.0,4.311368750202949e-21,0,497213952,0.9662515783822665,0.002791485419035574
1,CG,1083571,988,43,1031,80,76.83820343017578,74.21309661865234,0.0,2.7216663371410187e-39,6.035288518141353,0.24834462133018656,8341887345754112,8341891640721408,8341895935688704,4.1214463250023e-308,4.121448446998091e-308,4.121450568993882e-308,0.0,2.721676146230269e-39,0,1942254,0.9604775428771972,0.00521174416378324
1,CG,1083578,1426,170,1596,93,83.43280029296875,75.8604965209961,-2.535301200456459e+30,1.0630250150368062e-41,6.639555690459018,0.7613547074235076,32585698770944,32585715548160,32585732325376,1.6099499175593e-310,1.6099507464639e-310,1.6099515753685e-310,-4.153837486827862e+34,1.0630250150368062e-41,4194304000,7586,0.8971268848706317,0.0109857423709947
1,CG,1083579,1012,118,1130,83,74.45343017578125,67.73772430419922,-6.884683795282953e-18,4.0637655465419695e-44,6.248652590423548,0.7172879146770594,127288672256,127288737792,127288803328,6.28890572037e-313,6.2889089583e-313,6.2889121962e-313,-7.209944447028604e-18,4.0637655465419695e-44,2735079424,29,0.8970292792262802,0.011595335337731584
1,CG,1083585,1475,74,1549,94,89.63549041748047,85.96233367919922,4.315608050842284e-21,0.0,7.080739285059176,0.3447736417464443,497224448,497224704,497224960,2.456618975e-315,2.45662024e-315,2.456621504e-315,4.3163318338782675e-21,0.0,497226240,0,0.9535690469944731,0.005254887149679036
1,CG,1083586,1093,73,1166,86,80.78518676757812,76.49713134765625,2.7217335994673062e-39,0.0,6.509807838050165,0.42021852535979887,1942295,1942296,1942297,9.596227e-318,9.59623e-318,9.596237e-318,2.7217434085565565e-39,0.0,1942302,0,0.9393626368323038,0.007182885749105093
1,CG,1083670,1017,76,1093,80,74.35688018798828,69.73017120361328,1.0631651448832387e-41,6.938893903907228e-18,6.855990164400172,0.5203173375465798,2594073385365413283,2666130979403341219,2738188573441269155,7.745183829711684e-121,5.07588367463985e-116,3.326531125011972e-111,1.0631651448832387e-41,1.1368683772161603e-13,7587,721420288,0.9294610023498535,0.007827225474401633
1,CG,1083671,1101,80,1181,82,76.44901275634766,71.8309097290039,4.0637655465419695e-44,-9.486769009248164e-18,7.622620809099977,0.5534809325709642,11758898627064365085,11759180102041075741,11759461577017786397,-3.9887389388679806e-139,-4.198672567229452e-139,-4.4086061955909236e-139,4.0637655465419695e-44,-9.86623976961809e-18,29,2738290688,0.9323050336139959,0.006877905202967959
1,CG,1083679,1015,38,1053,80,77.025634765625,74.51605987548828,0.0,4.320674532094171e-21,6.724369878579672,0.2596633192415018,2135616619001413632,2135617718513041408,2135618818024669184,6.527621959872828e-166,6.528946827329672e-166,6.530271694786517e-166,0.0,4.321398315130155e-21,0,497238784,0.9628204345703125,0.00448360427082343
1,CG,1083680,1150,63,1213,82,77.92325592041016,74.35506439208984,0.0,2.7218022630920582e-39,10.938899384894661,0.5722950456555255,8342303957581824,8342308252549120,8342312547516416,4.121652158594024e-308,4.1216542805898148e-308,4.1216564025856057e-308,0.0,2.7218120721813084e-39,0,1942351,0.9502836087854897,0.0037761919472494737
1,CG,1083686,990,53,1043,81,76.72736358642578,73.18111419677734,549755813888.0,1.0631651448832387e-41,6.610346341740372,0.36810344010117646,32587326160896,32587342938112,32587359715328,1.61003032130606e-310,1.61003115021067e-310,1.61003197911527e-310,9007199254740992.0,1.0631651448832387e-41,1526726656,7587,0.9472514023015528,0.006262643057930184
1,CG,1083687,1183,65,1248,85,80.54641723632812,76.81717681884766,-1.2088854223213374e-17,4.0637655465419695e-44,7.101472815117608,0.39265553964115607,127295029248,127295094784,127295160320,6.2892197975e-313,6.2892230354e-313,6.2892262733e-313,-1.2468324983583301e-17,4.0637655465419695e-44,2741436416,29,0.9476049086626839,0.005845196077506236
1,CG,1083729,879,38,917,75,71.47115325927734,68.55015563964844,4.325637615769489e-21,0.0,6.203613890713805,0.3062998379154542,497249280,497249536,497249792,2.45674166e-315,2.456742926e-315,2.45674419e-315,4.326361398805473e-21,0.0,497251072,0,0.9529487101236979,0.005970436894148217
1,CG,1083730,1306,60,1366,89,85.15687561035156,81.90120697021484,2.7218695254183458e-39,0.0,7.296595851130903,0.329294907497523,1942392,1942393,1942394,9.596706e-318,9.59671e-318,9.596716e-318,2.721879334507596e-39,0.0,1942399,0,0.9568188270826018,0.004789831030673239
